event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ETH18,1997-08-07,1997,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Harari,Harari,Abadir,Harar,9.3122,42.1238,1,All Africa,International,Bomb attack by unknown persons,0,NA,1618529723
ETH19,1997-09-19,1997,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),Aid Workers (Ethiopia),Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degehabur,8.2206,43.5572,1,Reuters,International,Gunmen kill two UN World Food Programme workers,2,NA,1670985060
ETH5212,1997-09-24,1997,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),Aid Workers (Ethiopia); UN: United Nations,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Somali,Jarar,Daror,Bilel Ogaden,8.5306,44.795,1,Aid Worker Security Database,Local partner-Other,'2 UN national staffers shot dead in apparent robbery attempt in Ogaden region Sept 24.',2,NA,1618530120
ETH20,1997-09-26,1997,1,Political violence,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,All Africa; Local Source,International,Grenade attack by unknown person,1,NA,1618529747
ETH22,1997-10-08,1997,1,Political violence,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Local Source; All Africa,International,Police claim they have killed OLF rebels in shoot-out; human rights groups claim the men were unarmed and killed by the police. This is coded as two distinct codes because the claims from either side could not be verified,3,NA,1618529768
ETH21,1997-10-08,1997,1,Political violence,Battles,Armed clash,Police Forces of Ethiopia (1991-2018),NA,State forces,OLF: Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,All Africa,International,Police claim they have killed OLF rebels in shoot-out; human rights groups claim the men were unarmed and killed by the police. This is coded as two distinct codes because the claims from either side could not be verified,3,NA,1618529757
ETH23,1998-02-24,1998,1,Political violence,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo town,Ambo,8.9833,37.85,1,All Africa; Local Source,International,Grenade attack by unknown person or group,1,NA,1618529777
ETH24,1998-04-15,1998,3,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,ONLF: Ogaden National Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Somali,Jarar,Gashamo,Misrak Gashamo,8.1179,45.3448,2,All Africa,Regional,"ONLF battles Ethiopian forces, claims major victories",0,NA,1716850484
ETH26,1998-04-15,1998,3,Political violence,Violence against civilians,Attack,Christian Militia (Ethiopia),NA,Identity militia,Civilians (Ethiopia),Jewish Group (Ethiopia),Civilians,Identity militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,Central Gondar,Gonder town,Gonder,12.6,37.4667,2,Guardian (United Kingdom),International,Reports of Christians attacking Jewish neighbors in Gondar region of Ethiopia,1,NA,1621962592
ETH25,1998-04-15,1998,3,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,ONLF: Ogaden National Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Wuchale,Weji,9.5167,38.7833,1,All Africa,International,"ONLF battles Ethiopian forces, claims major victories",0,NA,1618529799
ETH27,1998-04-25,1998,1,Political violence,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Amhara,East Gojam,Bechena Town,Bichena,10.45,38.2,2,All Africa,International,Grenade attack by unknown person or group,4,NA,1618529820
ETH28,1998-05-05,1998,1,Political violence,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Kuyu,Gebre Guracha,9.8062,38.4184,1,All Africa,Regional,Grenade attack by unknown person or group,2,NA,1715042092
ETH29,1998-05-06,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Afar,Awsi-Zone 1,Elidar,Bure,12.6042,42.2718,2,Reuters,International,Battle between Ethiopian and Eritrean troops; both sides claim the other started the confrontation,0,NA,1618529845
ETH30,1998-05-12,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Tahtay Adiyabo,Sheraro,14.4,37.9333,1,Reuters,International,Battle between Ethiopian and Eritrean troops; both sides claim the other started the confrontation,0,NA,1715042092
ETH31,1998-05-12,1998,1,Political violence,Violence against civilians,Attack,Military Forces of Eritrea (1993-),NA,External/Other forces,Civilians (Ethiopia),NA,Civilians,External/Other forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Tahtay Adiyabo,Sheraro,14.4,37.9333,1,Reuters,International,Ethiopian civilians killed in Eritrean offensive,15,NA,1715042092
ETH32,1998-05-15,1998,3,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,ONLF: Ogaden National Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Somali,Jarar,Gashamo,Misrak Gashamo,8.1179,45.3448,2,All Africa,Regional,"ONLF battles Ethiopian forces, claims major victories",87,NA,1716850484
ETH33,1998-05-15,1998,3,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,ONLF: Ogaden National Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,North Shewa,Wuchale,Weji,9.5167,38.7833,1,All Africa,International,"ONLF battles Ethiopian forces, claims major victories",0,NA,1618529890
ETH35,1998-05-31,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,All Africa; PANAPRESS,International,"Eritrea makes incursion onto Ethiopian soil, skirmish ensues",0,NA,1618529913
ETH34,1998-05-31,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Erob,Alitena,14.5264,39.5671,1,PANAPRESS; All Africa,International,"Eritrea makes incursion onto Ethiopian soil, skirmish ensues",0,NA,1617057650
ETH36,1998-06-02,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,AP,International,"Eritrea attacks Ethiopian town of Zalambesa, capture the town after three days of fighting",0,NA,1747779131
ETH37,1998-06-03,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,AP,International,"Eritrea attacks Ethiopian town of Zalambesa, capture the town after three days of fighting",0,NA,1747779131
ETH38,1998-06-03,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Erob,Alitena,14.5264,39.5671,1,Xinhua,International,Ethiopia claims to repel Eritrean attacks,0,NA,1617057652
ETH39,1998-06-04,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,AP,International,"Eritrea attacks Ethiopian town of Zalambesa, capture the town after three days of fighting",0,NA,1747779131
ETH40,1998-06-05,1998,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Eritrea (1993-),NA,External/Other forces,Civilians (Ethiopia),NA,Civilians,External/Other forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,PANAPRESS; All Africa,International,Eritrean forces bomb villagers,0,NA,1618529973
ETH42,1998-06-06,1998,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,Reuters,International,Ethiopian forces shoot down Eritrean warplane,0,NA,1618529996
ETH41,1998-06-06,1998,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Eritrea (1993-),NA,External/Other forces,Civilians (Ethiopia),NA,Civilians,External/Other forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,Mekelle Tigray,Mekelle,Mekele,13.5,39.4667,1,PANAPRESS; All Africa,International,Eritrean forces bomb villagers,51,NA,1618529984
ETH43,1998-06-09,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,All Africa,International,Ethiopian military exchanges fire with Eritrean forces,0,NA,1618530009
ETH46,1998-06-11,1998,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Eritrea (1993-),NA,External/Other forces,Civilians (Ethiopia),NA,Civilians,External/Other forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Adigrat town,Adigrat,14.277,39.462,1,Guardian (United Kingdom),International,Eritrean forces bomb villagers,4,NA,1621962592
ETH45,1998-06-11,1998,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Adigrat town,Adigrat,14.277,39.462,1,All Africa,International,Eritrean forces bomb Ethiopian military targets,0,NA,1618530033
ETH44,1998-06-11,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Afar,Awsi-Zone 1,Elidar,Bure,12.6042,42.2718,1,All Africa,International,Ethiopian military exchanges fire with Eritrean forces,600,NA,1618530021
ETH47,1998-06-15,1998,3,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Eritrea),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Finfine Special,Sebeta town,Sebeta,8.9167,38.6167,2,Reuters,International,"Ethiopian forces detain Eritreans, reports of beatings and assaults in internment camps",0,NA,1618530057
ETH48,1998-06-19,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,Reuters,International,Heavy exchange of fire between Ethiopian and Eritrean forces,0,NA,1618530070
ETH49,1998-06-20,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,Reuters,International,Heavy exchange of fire between Ethiopian and Eritrean forces,0,NA,1618530082
ETH50,1998-06-24,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,All Africa,International,Brief exchange of fire between Ethiopian and Eritrean forces,0,NA,1618530095
ETH5213,1998-06-25,1998,1,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Switzerland),Aid Workers (Switzerland); ICRC: International Committee of the Red Cross and Red Crescent; Civilians (Somalia); Aid Workers (Somalia); Health Workers (Ethiopia),Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Somali,Shabelle,Godey town,Gode,5.9506,43.5519,2,Aid Worker Security Database,Local partner-Other,"'6 ICRC international staff (1 Swiss, 5 Somali) abducted when travelling from Gode to Degeh Bur in three marked vehicles on June 25. On July 3 the Islamic group al-Ittihad al-Islami claimed responsibility, stating that the hostages were under investigation for'",0,NA,1618530121
ETH51,1998-06-30,1998,2,Political violence,Violence against civilians,Abduction/forced disappearance,AIAI: Al-Itihad Al-Islamia,NA,Rebel group,Civilians (Ethiopia),Civilians (International); Health Workers (Ethiopia),Civilians,Rebel group-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degehabur,8.2206,43.5572,2,All Africa,International,ICRC workers kidnapped in Ogaden area,0,NA,1670985060
ETH52,1998-07-06,1998,2,Strategic developments,Strategic developments,Change to group/activity,OLF: Oromo Liberation Front,NA,Rebel group,NA,NA,NA,Rebel group only,NA,231,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,2,All Africa,International,Movement of forces: OLF said to be active in Kenya near border with Ethiopia,0,NA,1552577674
ETH53,1998-07-07,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,AIAI: Al-Itihad Al-Islamia,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Somali,Korahe,Shaygosh,Shekosh,7.3667,43.9167,1,All Africa,International,Ethiopian army battles Al-Ittihad militia in effort to free hostages,0,NA,1618530133
ETH54,1998-07-15,1998,3,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Eritrea),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Tahtay Koraro,Shire,14.1383,38.2833,2,All Africa,International,Eritrea accuses Ethiopia of killing civilian cattle breeders who entered Ethiopia from Eritrea and Sudan,18,NA,1618530144
ETH55,1998-07-22,1998,1,Political violence,Battles,Armed clash,Guji Ethnic Militia (Ethiopia),NA,Identity militia,Hadyia Ethnic Militia (Ethiopia),NA,Identity militia,Identity militia-Identity militia,NA,231,Eastern Africa,Ethiopia,South Ethiopia Region,Gedeo,Dila town,Dila,6.4167,38.3167,1,Reuters,International,Ethnic clashes leave over 100 dead,140,NA,1698704554
ETH56,1998-07-31,1998,1,Demonstrations,Protests,Peaceful protest,Protesters (Ethiopia),Women (Ethiopia),Protesters,NA,NA,NA,Protesters only,NA,231,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Reuters,International,Hundreds of thousands of women stage protests to support peace plan across Ethiopia,0,NA,1618530154
ETH57,1998-09-15,1998,3,Strategic developments,Strategic developments,Other,SPLM/A: Sudan People's Liberation Movement/Army,NA,Rebel group,NA,NA,NA,Rebel group only,NA,231,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.2503,34.5878,1,All Africa,International,Non-violent activity: SPLA maintain office and base in Gambella; Ethiopian authorities announce they will close the office in October,0,NA,1659390003
ETH58,1998-10-02,1998,1,Political violence,Battles,Armed clash,Christian Militia (Ethiopia),NA,Identity militia,Orthodox Christian Militia (Ethiopia),NA,Identity militia,Identity militia-Identity militia,NA,231,Eastern Africa,Ethiopia,Oromia,Jimma,Goma,Agaro,7.85,36.65,1,All Africa,International,Clash between Evangelical and Orthodox Christian groups,0,NA,1552577673
ETH59,1998-10-07,1998,2,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Eritrea (1993-),NA,External/Other forces,Civilians (Ethiopia),NA,Civilians,External/Other forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Tahtay Adiyabo,Sheraro,14.4,37.9333,1,Reuters,International,Ethiopia accuses Eritrea of shelling civilian targets,11,NA,1715042093
ETH60,1998-10-08,1998,1,Political violence,Violence against civilians,Attack,Southern Sudan Independence Movement Militia,NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Gambela,Itang Special woreda,Itang,Itang,8.2,34.2667,1,All Africa,International,Soldiers from Sudanese Independence Movement attack passenger car and kill civilians,2,NA,1618530159
ETH63,1998-10-15,1998,3,Strategic developments,Strategic developments,Change to group/activity,OLF: Oromo Liberation Front,NA,Rebel group,NA,NA,NA,Rebel group only,NA,231,Eastern Africa,Ethiopia,Oromia,East Hararge,Kombolcha,Kombolcha,9.4333,42.1186,1,All Africa,International,Movement of forces: OLF said to be active in eastern region of Ethiopia,0,NA,1618530163
ETH62,1998-10-15,1998,3,Strategic developments,Strategic developments,Change to group/activity,OLF: Oromo Liberation Front,NA,Rebel group,NA,NA,NA,Rebel group only,NA,231,Eastern Africa,Ethiopia,Oromia,East Hararge,Fedis,Fedis,9.1394,42.0481,1,All Africa,International,Movement of forces: OLF said to be active in eastern region of Ethiopia,0,NA,1618530162
ETH61,1998-10-15,1998,3,Strategic developments,Strategic developments,Change to group/activity,OLF: Oromo Liberation Front,NA,Rebel group,NA,NA,NA,Rebel group only,NA,231,Eastern Africa,Ethiopia,Oromia,East Hararge,Babile,Babile,9.2167,42.3333,1,All Africa,International,Movement of forces: OLF said to be active in eastern region of Ethiopia,0,NA,1618530161
ETH64,1998-10-21,1998,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,East Hararge,Babile,Babile,9.2167,42.3333,1,Reuters,International,"Unknown armed group attacks passenger buses, kills civilians",13,NA,1618530164
ETH65,1998-10-22,1998,2,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,South Ethiopia Region,Gofa,Gezei Gofa,Kencho,6.35,36.85,1,All Africa,Regional,Security forces attack peasants after peasants protest language of instruction in schools,0,NA,1698704555
ETH66,1998-10-22,1998,2,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Jimma,Omo Nada,Omo,7.6333,37.25,2,All Africa,International,Security forces attack peasants after peasants protest language of instruction in schools,0,NA,1613075981
ETH67,1998-10-23,1998,2,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,South Ethiopia Region,Gofa,Gezei Gofa,Kencho,6.35,36.85,1,All Africa,Regional,Security forces attack peasants after peasants protest language of instruction in schools,0,NA,1698704555
ETH68,1998-10-23,1998,2,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Jimma,Omo Nada,Omo,7.6333,37.25,2,All Africa,International,Security forces attack peasants after peasants protest language of instruction in schools,0,NA,1613075981
ETH69,1998-10-24,1998,2,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,South Ethiopia Region,Gofa,Gezei Gofa,Kencho,6.35,36.85,1,All Africa,Regional,Security forces attack peasants after peasants protest language of instruction in schools,0,NA,1698704555
ETH72,1998-10-24,1998,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Eritrea),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,Reuters,International,Eritrean civilians killed in Ethiopian shelling,2,NA,1618530171
ETH71,1998-10-24,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Zala Anbesa town,Zela Ambesa,14.5219,39.385,1,Reuters,International,Ethiopian military attacks Eritrean military positions,0,NA,1618530170
ETH70,1998-10-24,1998,2,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Ethiopia),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Oromia,Jimma,Omo Nada,Omo,7.6333,37.25,2,All Africa,International,Security forces attack peasants after peasants protest language of instruction in schools,0,NA,1613075981
ETH74,1998-11-04,1998,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Eritrea (1993-),NA,External/Other forces,Civilians (Ethiopia),NA,Civilians,External/Other forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Adigrat town,Adigrat,14.277,39.462,1,Reuters,International,Ethiopia accuses Eritrea of shelling civilian targets,1,NA,1618530174
ETH73,1998-11-04,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Adigrat town,Adigrat,14.277,39.462,1,All Africa,International,Eritrean military attacks Ethiopian military positions,0,NA,1618530173
ETH75,1998-11-11,1998,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Adigrat town,Adigrat,14.277,39.462,1,AP,International,Exchange of fire between Ethiopian and Eritrean troops,0,NA,1747779131
ETH76,1998-11-13,1998,2,Strategic developments,Strategic developments,Agreement,Military Forces of Ethiopia (1991-2018),NA,State forces,ONLF: Ogaden National Liberation Front,AIAI: Al-Itihad Al-Islamia,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degehabur,8.2206,43.5572,1,All Africa,Regional,Agreement: Reports that ONLF and AIAI: Al-Itihad Al-Islamia militia members surrender to Ethiopian authorities. They had previously been active in these regions,0,NA,1719269377
ETH77,1998-11-15,1998,3,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Eritrea),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Sidama,Sidama,Darara,Bilate,6.7833,38.1,1,Local Source; All Africa,International,Three Eritreans who had been detained died under suspicious circumstances in Ethiopian detention camp,3,NA,1618530178
ETH78,1998-11-18,1998,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Adigrat town,Adigrat,14.277,39.462,1,AP,International,Exchange of fire between Ethiopian and Eritrean troops,0,NA,1747779131
ETH79,1998-11-22,1998,2,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,Military Forces of Eritrea (1993-),NA,External/Other forces,State forces-External/Other forces,NA,231,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Erob,Mt. Asimba,14.4479,39.6158,1,All Africa,International,Ethiopian military attacks Eritrean military positions,0,NA,1617057651
ETH80,1998-12-15,1998,3,Political violence,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),NA,State forces,Civilians (Eritrea),NA,Civilians,State forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Sidama,Sidama,Darara,Bilate,6.7833,38.1,1,All Africa; Local Source,International,Two Eritreans who had been illegally detained died under suspicious circumstances in Ethiopian detention camp,2,NA,1618530181
ETH81,1998-12-28,1998,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ethiopia),NA,Political militia,Civilians (Ethiopia),NA,Civilians,Political militia-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa urban,Gende Kore,Dire Dawa,9.6008,41.8499,1,All Africa,International,"Man dies while detonating bomb in Dire Dawa, many civilians injured",1,NA,1618530182
ETH82,1999-01-11,1999,1,Political violence,Violence against civilians,Attack,Military Forces of Eritrea (1993-),NA,External/Other forces,Civilians (Ethiopia),Afar Ethnic Group (Eritrea),Civilians,External/Other forces-Civilians,Civilian targeting,231,Eastern Africa,Ethiopia,Somali,Liban,Filtu,Afar Dogut,4.4833,41.0333,2,All Africa; Local Source,International,Eritrean military accused of killing Ethiopian Afars who refuse to join their army,15,NA,1618530183
ETH83,1999-01-15,1999,1,Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),NA,State forces,OLF: Oromo Liberation Front,NA,Rebel group,State forces-Rebel group,NA,231,Eastern Africa,Ethiopia,Oromia,Arsi,Ziway Dugda,Ogolcho,8.0385,39.0158,2,All Africa,International,OLF claims victory in battle with Ethiopian military,62,NA,1613075980
